Origin, Inside
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-resource-type
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-resource-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-resource-type-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-resourcetype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/shortcut
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-shortcut-create-from-onedrive-itemcontainer_id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/onedriveresponse
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-shortcut-create-from-googledrive-itemcontainer_id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/googledriveresponse
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-shortcut-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-shortcut
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-shortcut-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-shortcut-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-shortcut
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/sprint
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-sprint-project-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-add-task
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/task
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-remove-work-item
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/todo
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-add-issue
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-add-todo
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-sprint-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-sprint-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-sprint-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-sprint
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/sprintworkitem
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-sprint-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-project-backlog-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-sprint-work-item-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-sprint-work-item
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-sprint-work-item-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-sprint-work-item-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-sprintworkitem
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-project-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-copied-from-commmon-template-task-and-assigned-to-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-update-work-percent-complete
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-update-work-percent-complete-by-assignment
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-update-work-percent-complete-type
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-update-work-percent-complete-type-by-assignment
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-add-user-assignment
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-remove-user-assignment
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-search
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-task-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-task
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/taskpredecessor
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-predecessor-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-predecessor
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-task-predecessor-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-predecessor-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-taskpredecessor
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/taskresource
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-resource-list-by-task-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-resource-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-resource
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-task-resource-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-resource-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-taskresource
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/tasktype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-type
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-task-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-type-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-tasktype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/taskworkexpense
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-work-expense-default-rates
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-work-expense-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-task-work-expense
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-task-work-expense-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-task-work-expense-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-taskworkexpense
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/timeentry
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-entry-project-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-entry-user-recent
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-entry-search
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-entry-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-time-entry
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-entry-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-timeentry
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-create-timer-for-item
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-create-timer-for-company
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-timer-list-by-current-user
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-start-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-toggle-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-stop-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-clear-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer-set-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-timer-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-timer-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-timer-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-timer
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/timesheet
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-time-sheet-id-mark-downloaded
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-sheet-time-sheet-name-default
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-sheet-search
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-sheet-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-time-sheet-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-timesheet
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-to-do-search
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-to-do-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-to-do
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-to-do-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-to-do-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-todo
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/user
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-list-communicate
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-list-active
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-list-all
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-user-update-assignment-cache-key
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-update-assignment-cache-key
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-user-dashboard-stats
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/userdashboardstats
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-user-dashboard-stats-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-user-invite
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-list-by-project-for-task-assignment-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-my-work
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/mywork
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-my-work-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-me
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-user
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-user-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-user
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/usertype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-type-list-active
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-type-list-all
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-user-type
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-user-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-user-type-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-usertype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/model/workpercentcompletetype
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-work-percent-complete-type-list-active
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-work-percent-complete-type-list-kanban
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-work-percent-complete-type-list-all
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-work-percent-complete-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/post-work-percent-complete-type
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/delete-work-percent-complete-type-id
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-work-percent-complete-type-list
http://localhost/projectinsight.webapp/api/help , http://localhost/projectinsight.webapp/api/help/get-api-workpercentcompletetype
http://localhost/projectinsight.webapp/api/help , http://localhost/api-docs/help/api-models
http://localhost/projectinsight.webapp/api/help/delete-approval-request-approval-id , http://localhost/projectinsight.webapp/api/help/model/apideleteresponse
http://localhost/projectinsight.webapp/api/help/delete-approval-request-approval-id , http://localhost/projectinsight.webapp/api/help/model/apierror
http://localhost/projectinsight.webapp/api/help/get-company-contract-task-type-id , http://localhost/projectinsight.webapp/api/help/model/modelpropertylist
http://localhost/projectinsight.webapp/api/help/get-custom-field-list , http://localhost/projectinsight.webapp/api/help/model/listitemvalue
http://localhost/projectinsight.webapp/api/help/post-work-percent-complete-type , http://localhost/projectinsight.webapp/api/help/model/apisaveresponse
http://localhost/projectinsight.webapp/api/help/model/mywork , http://localhost/projectinsight.webapp/api/help/model/apimodelbase
http://localhost/projectinsight.webapp/api/help/get-to-do-search , http://localhost/projectinsight.webapp/api/help/model/daterangefiltertype
http://localhost/projectinsight.webapp/api/help/get-task-work-expense-default-rates , http://localhost/projectinsight.webapp/api/help/model/rates
http://localhost/projectinsight.webapp/api/help/get-time-entry-search , http://localhost/projectinsight.webapp/api/help/model/customfieldreportinputvalue
http://localhost/projectinsight.webapp/api/help/post-task , http://localhost/projectinsight.webapp/api/help/model/userobjcapability
http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-sprint-id , http://localhost/projectinsight.webapp/api/help/model/kanbansprintworkitemstatus
http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-project-backlog-id , http://localhost/projectinsight.webapp/api/help/model/kanbanbacklogoptions
http://localhost/projectinsight.webapp/api/help/model/googledriveresponse , http://localhost/projectinsight.webapp/api/help/model/googledrivefile
http://localhost/projectinsight.webapp/api/help/model/onedriveresponse , http://localhost/projectinsight.webapp/api/help/model/onedrivefile
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedriveusercreatedmodifiedby
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivefileinfo
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivefilesysteminfo
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedriveparentreference
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivepermission
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivesharepointfile
http://localhost/projectinsight.webapp/api/help/model/onedrivepermission , http://localhost/projectinsight.webapp/api/help/model/onedrivelink
http://localhost/projectinsight.webapp/api/help/model/onedrivefileinfo , http://localhost/projectinsight.webapp/api/help/model/onedrivehashes
http://localhost/projectinsight.webapp/api/help/model/onedriveusercreatedmodifiedby , http://localhost/projectinsight.webapp/api/help/model/onedriveuser
http://localhost/projectinsight.webapp/api/help/get-project-search , http://localhost/projectinsight.webapp/api/help/model/sortdirection
http://localhost/projectinsight.webapp/api/help/model/objectevent , http://localhost/projectinsight.webapp/api/help/model/type
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/assembly
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/typeattributes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/customattributedata
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/methodbase
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/genericparameterattributes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/membertypes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/module
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/structlayoutattribute
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/runtimetypehandle
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/constructorinfo
http://localhost/projectinsight.webapp/api/help/get-item-utility-related-items-id , http://localhost/projectinsight.webapp/api/help/model/modelproperties
http://localhost/projectinsight.webapp/api/help/post-file-item , http://localhost/projectinsight.webapp/api/help/model/fileupload
http://localhost/projectinsight.webapp/api/help/model/fileupload , http://localhost/projectinsight.webapp/api/help/model/stream
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httpcontent
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httprequestmessage
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httpstatuscode
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/version
http://localhost/projectinsight.webapp/api/help/model/httprequestmessage , http://localhost/projectinsight.webapp/api/help/model/httpmethod
http://localhost/projectinsight.webapp/api/help/post-comment-file-upload , http://localhost/projectinsight.webapp/api/help/model/httppostedfilebase
http://localhost/projectinsight.webapp/api/help/post-authentication-login-custom-app , http://localhost/projectinsight.webapp/api/help/model/loginrequestforcustomapp
http://localhost/projectinsight.webapp/api/help/post-authentication-login-custom-app , http://localhost/projectinsight.webapp/api/help/model/loginrequestresponse
